unique_id,name,boro,geo_dist,projdesc,award,consttype,buildingid,building_address,city,zip_code,borough,latitude,longitude,community_board,community_council,bin,bbl,census_tract,nta,data_as_of,computed_region_efsh_h5xi,computed_region_f5dn_yrer,computed_region_yeji_bk3q,computed_region_92fq_4b7q,computed_region_sbqj_enih
9475,"P.S. 212 - BROOKLYN",K,21,"EXT MASONRY - WATER PENETRATION/PARAPETS/ROOFS/WIN",999.999999,CIP,K212,"87 BAY 49 STREET",Brooklyn,11214,BROOKLYN,40.587616,-73.985948,313,47,3187407,2147483647,31401,BK1301,1900-05-19,17616,21,2,45,35
9476,"I.S. 7 - STATEN ISLAND",R,31,MASONRY,999.999999,CIP,R007,"1270 HUGUENOT AVENUE","Staten Island",10312,"STATEN IS",40.523757,-74.185941,503,51,5082345,2147483647,198,SI0304,1900-05-19,10699,15,1,9,77
9477,"P.S. @ 4525 8TH AVENUE - BROOKLYN",K,15,New,999.999999,CAP,K730,"4525 8TH AVENUE",Brooklyn,11220,BROOKLYN,40.643734,-74.000977,312,38,0,0,9402,BK1201,1900-05-19,18180,2,2,7,39
9478,"PORT RICHMOND HS - R",R,31,"TCU REMOVAL/MASONRY/ROOFS/PARAPETS/FLOOD ELIM",999.999999,CIP,R445,"85 ST JOSEPHS AVENUE","Staten Island",10302,"STATEN IS",40.634573,-74.141818,501,49,5026076,2147483647,213,SI0106,1900-05-19,10370,4,1,13,75
9479,"AVIATION HS - QUEENS",Q,24,"FUEL FIRE/ROOFS/PARAPETS/MSNRY/ FLOOD/GYM UPG/WIN",999.999999,CIP,Q610,"45-30 36 STREET",Queens,11101,QUEENS,40.743509,-73.929076,402,26,4436685,2147483647,17902,QN0202,1900-05-19,16858,53,3,33,66
9480,"J.H.S. 237 - QUEENS",Q,25,"FY16 RESO A AIR CONDITIONING SPLIT SYSTEM",999.999999,CIP,Q237,"46-21 COLDEN STREET",Queens,11355,QUEENS,40.749545,-73.822073,407,20,4116436,2147483647,845,QN0705,1900-05-19,14190,22,3,3,67
9481,"FRANCIS LEWIS HS ANNEX - QUEENS",Q,78,New,999.999999,CAP,Q434,"58-20 UTOPIA PARKWAY",Queens,11365,QUEENS,40.740724,-73.792830,411,20,4148763,2147483647,1417,QN1101,1900-05-19,14507,26,3,3,69
9482,"P.S. 152 - BROOKLYN",K,22,"RESO A FY18 RESO A PLAYGROUND UPGRADE",999.999999,CIP,K776,"1087 OCEAN AVENUE",Brooklyn,11210,BROOKLYN,40.635890,-73.958303,314,45,3339044,2147483647,770,BK1401,1900-05-19,13513,60,2,26,43
9483,"P.S. 36 - QUEENS",Q,29,"PLANYC CLIMATE CTRL/PLANYC BOILER CONVERSION",999.999999,CIP,Q036,"187-01 FOCH BLVD",Queens,11412,QUEENS,40.690828,-73.763907,412,27,4268900,2147483647,366,QN1205,1900-05-19,15312,41,3,6,71
9484,"P.S. 193 - QUEENS",Q,25,"ELECTRICAL WORK FOR A/C INITIATIVE",999.999999,CIP,Q193,"152-20 11 AVENUE",Queens,11357,QUEENS,40.792483,-73.809741,407,19,4103056,2147483647,987,QN0702,1900-05-19,14192,22,3,20,67
9485,"P.S. 66 - BROOKLYN",K,18,"FIRE ALARM SYSTEM REPLACEMENT",999.999999,CIP,K066,"845 EAST 96 STREET",Brooklyn,11236,BROOKLYN,40.648830,-73.907774,318,42,3325418,2147483647,970,BK1803,1900-05-19,13827,5,2,25,42
9486,"P.S. 54 - QUEENS",Q,28,"FY15 RESO A PLAYGROUND REDEVELOPMENT",999.999999,CIP,Q054,"86-02 127 STREET",Queens,11418,QUEENS,40.702920,-73.824221,409,29,4193916,2147483647,14201,QN0902,1900-05-19,24014,46,3,28,60
9487,"P.S. 42 - QUEENS",Q,27,SANDY:INT/HEATING/FLOOD/CLIMATE/PIPING/HVAC/ELEC,999.999999,CIP,Q042,"488 BEACH 66 STREET",Queens,11692,QUEENS,40.594538,-73.795304,414,31,4302817,2147483647,964,QN1402,1900-05-19,20530,51,3,47,58
9488,"J.H.S. 157 - QUEENS",Q,28,"FY16 RESO A ROOM CONVERSIONS / PART",999.999999,CIP,Q157,"63-55 102ND STREET",Queens,11374,QUEENS,40.732289,-73.853825,406,29,4442846,2147483647,721,QN0602,1900-05-19,14785,40,3,28,70
9489,"HS OF GRAPHIC COMM. ARTS (VOC)",M,2,"EXT MASONRY/ROOFS/PARAPETS",999.999999,CIP,M625,"439 WEST 49 STREET",Manhattan,10019,MANHATTAN,40.763370,-73.990600,104,3,1026646,1010590015,127,MN0402,1900-05-19,12081,12,4,10,10
9490,"Q075 SPED - QUEENS",Q,28,"EXTERIOR MASONRY/ROOFS",999.999999,CIP,Q048,"155-02 108 AVENUE",Queens,11433,QUEENS,40.694119,-73.797003,412,28,4216099,2147483647,25401,QN1202,1900-05-19,24668,41,3,46,61
9491,"THE URBAN ASSEMBLY SCHOOL FOR",M,5,"FACADE/PAVED AREAS CONCRETE",999.999999,CIP,M501,"2005 MADISON AVENUE",Manhattan,10035,MANHATTAN,40.807383,-73.939433,111,9,1054156,1017520022,206,MN1102,1900-05-19,13093,7,4,36,16
9492,"I.S. 281 - BROOKLYN",K,21,"LSP PLAYGROUND REDEVELOPMENT",999.999999,CIP,K281,"8787 24 AVENUE",Brooklyn,11214,BROOKLYN,40.595341,-73.993457,311,47,3186626,2147483647,304,BK1103,1900-05-19,17616,1,2,45,37
9493,"P.S. 88 - QUEENS",Q,24,"FIRE ALARM SYSTEM REPLACEMENT",999.999999,CIP,Q088,"60-85 CATALPA AVENUE",Queens,11385,QUEENS,40.703779,-73.896374,405,30,4085173,2147483647,585,QN0502,1900-05-19,15310,54,3,34,62
9494,"P.S. 146 - BROOKLYN",K,15,"FALLING MASONRY",999.999999,CIP,K142,"610 HENRY STREET",Brooklyn,11231,BROOKLYN,40.680070,-74.001377,306,39,3336036,2147483647,63,BK0601,1900-05-19,13514,14,2,27,48
9495,"P.S. 37 - QUEENS",Q,29,"FLOOD/FA/EXT MASONRY/ELEVATOR/PARAPETS/FLOOD",999.999999,CIP,Q037,"179-37 137 AVENUE",Queens,11434,QUEENS,40.675880,-73.758505,412,27,4279864,2147483647,352,QN1205,1900-05-19,15313,41,3,6,71
9496,"P.S. 078 - STATEN ISLAND",R,31,"IP DIGITAL VIDEO SURVEILLANCE SYSTEM",999.999999,CIP,R014,"100 TOMPKINS AVENUE","Staten Island",10304,"STATEN IS",40.622293,-74.078425,501,49,5014176,2147483647,29,SI0102,1900-05-19,10691,4,1,13,74
9497,"THE BROOKLYN SCHOOL OF INQUIRY",K,21,"RESO A ROOFTOP GREENHOUSE",999.999999,CIP,K237,"50 AVENUE P",Brooklyn,11204,BROOKLYN,40.607310,-73.986595,311,43,3396829,2147483647,428,BK1103,1900-05-19,18183,1,2,18,37
9498,"P.S./I.S. 323 - BROOKLYN",K,23,"ELECTRICAL WORK FOR A/C INITIATIVE",999.999999,CIP,K263,"210 CHESTER STREET",Brooklyn,11212,BROOKLYN,40.666545,-73.910904,316,41,3081442,2147483647,924,BK1602,1900-05-19,17614,55,2,17,46
9499,"I.S. 187 - BROOKLYN",K,20,"FY17 RESO A ROOM CONVERSIONS/PARTITIONING",999.999999,CIP,K486,"1171 65 STREET",Brooklyn,11219,BROOKLYN,40.627784,-74.004485,310,43,3142008,2147483647,212,BK1002,1900-05-19,17621,10,2,7,41
9500,"YOUNG LEADERS ELEM - BRONX",X,7,"FY18 RESO A PLAYGROUNDS",999.999999,CIP,X040,"468 EAST 140 STREET",Bronx,10454,BRONX,40.809534,-73.919903,201,8,2000308,2022840034,39,BX0101,1900-05-19,10932,49,5,35,23
9501,"EDWARD R. MURROW HS - K",K,21,"IP DIGITAL VIDEO SURVEILLANCE SYSTEM",999.999999,CIP,K525,"1600 AVENUE L",Brooklyn,11230,BROOKLYN,40.620525,-73.959285,314,44,3180673,2147483647,768,BK1403,1900-05-19,13513,60,2,18,43
9502,"ALFRED E. SMITH HS - X",X,7,"ROOM CONVERSION/UPG PLUMBING SHOP-RM B-50",999.999999,CIP,X600,"333 EAST 151 STREET",Bronx,10451,BRONX,40.818232,-73.919867,201,17,2001874,2024110022,67,BX0102,1900-05-19,10929,49,5,43,23
9503,"THE BROOKLYN SCHOOL FOR SOCIAL",K,32,"FLOOR TILE REPLACEMENT",999.999999,CIP,K480,"400 IRVING AVENUE",Brooklyn,11237,BROOKLYN,40.697185,-73.911170,304,37,3076908,2147483647,435,BK0402,1900-05-19,18181,42,2,37,53
9504,"P.S. 52 - QUEENS",Q,29,"FY19 RESO A AUDITORIUM UPGRADE",999.999999,CIP,Q052,"178-37 146 TERRACE",Queens,11434,QUEENS,40.661122,-73.766733,413,31,4285972,2147483647,320,QN1306,1900-05-19,24669,63,3,47,63
9505,"MIDWOOD HS - BROOKLYN",K,21,"CRACKED CONCRETE STRUCTURE/FIELD HOUSE",999.999999,CIP,K406,"1124 EAST 17 STREET",Brooklyn,11210,BROOKLYN,40.622641,-73.958988,314,44,3000000,2147483647,768,BK1403,1900-05-19,13513,60,2,18,43
9506,"FORT HAMILTON HS - K",K,20,"FY16 RESO A ATHLETIC FIELD UPGRADE",999.999999,CIP,K490,"8301 SHORE ROAD",Brooklyn,11209,BROOKLYN,40.627898,-74.039985,310,47,3152318,2147483647,46,BK1001,1900-05-19,17216,10,2,44,41
9507,"THE BROOKLYN SCHOOL FOR SOCIAL",K,32,"EXTERIOR MASONRY/PARAPETS/ROOFS",999.999999,CIP,K480,"400 IRVING AVENUE",Brooklyn,11237,BROOKLYN,40.697185,-73.911170,304,37,3076908,2147483647,435,BK0402,1900-05-19,18181,42,2,37,53
9508,"P.S. 90 - QUEENS",Q,27,"AUDITORIUM UPGRADE",999.999999,CIP,Q090,"86-50 109 STREET",Queens,11418,QUEENS,40.697033,-73.839213,409,29,4192167,2147483647,128,QN0902,1900-05-19,24014,46,3,41,60
9509,"WORLD CULTURES HS - X",X,12,"ELECTRICAL WORK FOR A/C INITIATIVE",999.999999,CIP,X420,"1300 BOYNTON AVENUE",Bronx,10472,BRONX,40.831601,-73.878912,209,17,2027459,2038640001,56,BX0901,1900-05-19,11610,58,5,31,26
9510,"P.S. 198 - MANHATTAN",M,2,"FY17 RESO A SUPPLEMENTAL COOLING",999.999999,CIP,M198,"1700 3RD AVENUE",Manhattan,10128,MANHATTAN,40.784826,-73.949611,108,5,1048492,1015240023,15801,MN0802,1900-05-19,10099,23,4,1,11
9511,"I.S. 35 - BROOKLYN",K,16,"FY18 RESO A GYMNASIUM UPGRADE",999.999999,CIP,K035,"272 MACDONOUGH STREET",Brooklyn,11233,BROOKLYN,40.681904,-73.935895,303,36,3047054,2147483647,273,BK0302,1900-05-19,13516,69,2,49,52
9512,"P.S. 89 - BRONX",X,11,"FLOOD ELIMINATION",999.999999,CIP,X089,"980 MACE AVENUE",Bronx,10469,BRONX,40.863055,-73.859387,211,13,2051571,2044440016,324,BX1104,1900-05-19,11607,59,5,12,32
9513,"P.S. 37 - BRONX",X,10,"FLOOD ELIMINATION",999.999999,CIP,X037,"360 W 230TH STREET",Bronx,10463,BRONX,40.880263,-73.910466,208,11,2097990,2057160725,29302,BX0803,1900-05-19,11272,48,5,40,33
9514,"P.S. 167 - BROOKLYN",K,17,"EXT MASONRY - WATER PENETRATION/PARAPETS/ROOFS",999.999999,CIP,K167,"1025 EASTERN PARKWAY",Brooklyn,11213,BROOKLYN,40.669001,-73.934635,308,35,3037303,2147483647,35301,BK0802,1900-05-19,17615,16,2,48,49
9515,"P.S. 165 - MANHATTAN",M,3,"EXT MASONRY/ROOFS",999.999999,CIP,M165,"234 WEST 109 STREET",Manhattan,10025,MANHATTAN,40.802917,-73.965613,107,7,1056676,1018800013,195,MN0703,1900-05-19,12422,20,4,23,15
9516,"K396 SPED - BROOKLYN",K,23,ELEVATOR,999.999999,CIP,K396,"110 CHESTER STREET",Brooklyn,11212,BROOKLYN,40.668856,-73.911499,316,41,3081032,2147483647,924,BK1602,1900-05-19,17614,55,2,17,46
9517,"P.S. 219 - QUEENS",Q,25,ROOFS,999.999999,CIP,Q219,"144-39 GRAVETT ROAD",Queens,11367,QUEENS,40.735277,-73.823749,408,24,4448708,2147483647,809,QN0801,1900-05-19,14509,25,3,24,65
9518,"HS FOR MEDICAL PROFESSIONS - K",K,18,"PLANYC BOILER CONVERSION/PLANYC CLIMATE CTRL/FLOOD",999.999999,CIP,K500,"1600 ROCKAWAY PKWY",Brooklyn,11236,BROOKLYN,40.641474,-73.898254,318,46,3230949,2147483647,990,BK1803,1900-05-19,13827,5,2,8,42
9519,"NORMAN THOMAS HS - MANHATTAN",M,2,"SCIENCE LAB",999.999999,CIP,M620,"111 EAST 33 STREET",Manhattan,10016,MANHATTAN,40.746176,-73.981241,105,4,1087537,1008897501,72,MN0603,1900-05-19,12078,11,4,50,8
9520,"P.S. 129 - QUEENS",Q,25,Addition,999.999999,CAP,Q129,"128-02 7TH AVENUE",Queens,11356,QUEENS,40.790638,-73.839771,407,19,4096774,2147483647,945,QN0701,1900-05-19,14191,22,3,20,67
9521,"P.S. 108 - MANHATTAN",M,4,"ELECTRICAL WORK FOR A/C INITIATIVE",999.999999,CIP,M108,"1615 MADISON AVENUE",Manhattan,10029,MANHATTAN,40.795146,-73.948368,111,8,1051584,1016140021,17401,MN1101,1900-05-19,12426,7,4,35,14
9522,"ESSEX STREET ACADEMY - MANHATT",M,2,"FY17 RESO A BOYS LOCKER ROOM UPGRADE",999.999999,CIP,M445,"350 GRAND STREET",Manhattan,10002,MANHATTAN,40.717349,-73.989596,103,1,1005283,1004080030,18,MN0302,1900-05-19,11723,70,4,32,4
9523,"BRONX CNTR FOR SCIENCE & MATH",X,9,"FY17 RESO A AUDITORIUM UPGRADE",999.999999,CIP,X002,"1365 FULTON AVENUE",Bronx,10456,BRONX,40.833696,-73.902477,203,16,2009617,2029250056,14701,BX0302,1900-05-19,10934,34,5,42,25
9524,"HS FOR HEALTH CAREER & SCIENCE",M,6,"IP DIGITAL VIDEO SURVEILLANCE SYSTEM",999.999999,CIP,M465,"549 AUDUBON AVENUE",Manhattan,10040,MANHATTAN,40.855855,-73.927120,112,10,1076751,1021600018,277,MN1202,1900-05-19,13098,47,4,39,22
9525,"NORTH BRONX SCHOOL OF EMPOWERM",X,11,"IP DIGITAL VIDEO SURVEILLANCE SYSTEM",999.999999,CIP,X113,"3710 BARNES AVENUE",Bronx,10467,BRONX,40.880873,-73.860904,212,12,2058396,2046750020,390,BX1201,1900-05-19,11605,29,5,2,30
9526,"P.S. 193 - BROOKLYN",K,22,"FY18 RESO A AUDITORIUM  UPGRADE",999.999999,CIP,K193,"2515 AVENUE L",Brooklyn,11210,BROOKLYN,40.621507,-73.950473,314,45,3208461,2147483647,754,BK1403,1900-05-19,17217,60,2,26,43
9527,"J.H.S. 216 - QUEENS",Q,26,"PLANYC BOILER CNVRSN/PLANYC CLIMATE CTRL",999.999999,CIP,Q216,"64-20 175 STREET",Queens,11365,QUEENS,40.737517,-73.794031,408,24,4149078,2147483647,1341,QN0803,1900-05-19,14507,25,3,24,65
9528,"P.S. 58 - BROOKLYN",K,15,"PLANYC BOILER/PLANYC CLIMATE CONTROL",999.999999,CIP,K058,"330 SMITH STREET",Brooklyn,11231,BROOKLYN,40.680415,-73.994754,306,39,3000000,2147483647,77,BK0601,1900-05-19,13514,14,2,27,48
9529,"BROOKLYN COLLEGIATE: A COLLEGE",K,23,"LSP CONDENSATE PUMP",999.999999,CIP,K055,"2021 BERGEN STREET",Brooklyn,11233,BROOKLYN,40.674103,-73.913273,316,41,3038939,2147483647,36501,BK1601,1900-05-19,13516,55,2,17,46
9530,"MILLENIUM ART ACADEMY - BRONX",X,8,"LSP CEILING REPLACEMENT",999.999999,CIP,X450,"1980 LAFAYETTE AVENUE",Bronx,10473,BRONX,40.822290,-73.856167,209,18,2022205,2036040039,16,BX0902,1900-05-19,11611,58,5,31,26
9531,"P.S. 170 - BRONX",X,9,"MASONRY ISSUE/PARAPETS/ROOFS",999.999999,CIP,X170,"1598 TOWNSEND AVENUE",Bronx,10452,BRONX,40.844316,-73.913604,204,16,2103870,2028470041,22702,BX0403,1900-05-19,10930,50,5,29,27
9532,"VISTA ACADEMY - BROOKLYN",K,19,"IP DIGITAL VIDEO SURVEILLANCE SYSTEM",999.999999,CIP,K302,"350 LINWOOD STREET",Brooklyn,11208,BROOKLYN,40.677104,-73.883433,305,37,3088357,2147483647,1170,BK0501,1900-05-19,17215,45,2,37,47
9533,"P.S. 138 - BRONX",X,8,"AUDITORIUM UPGRADE",999.999999,CIP,X138,"2060 LAFAYETTE AVENUE",Bronx,10473,BRONX,40.822665,-73.853366,209,18,2022289,2036090016,74,BX0903,1900-05-19,11611,58,5,31,26
9534,"P.S. 2 - QUEENS",Q,30,"FY15 RESO A ACCESSIBILITY",999.999999,CIP,Q002,"75-10 21 AVENUE",Queens,11370,QUEENS,40.770335,-73.894476,401,22,4021375,2147483647,317,QN0101,1900-05-19,14781,39,3,4,72
9535,"P.S. 1 - STATEN ISLAND",R,31,"STANDALONE GYM ANNEX",999.999999,CIP,R701,"58 SUMMIT STREET","Staten Island",10307,"STATEN IS",40.509037,-74.244118,503,51,5107854,2147483647,24401,SI0305,1900-05-19,10694,15,1,9,77
9536,"P.S. 171 - MANHATTAN",M,4,"FLOOD ELIM/WINDOWS/EXT MASONRY/HEATING PLANT UPG",999.999999,CIP,M171,"19 EAST 103 STREET",Manhattan,10029,MANHATTAN,40.792122,-73.951961,111,8,1051497,1016090007,168,MN1101,1900-05-19,12426,7,4,35,14
9537,"P.S. 20 - BROOKLYN",K,13,"ELECTRICAL WORK FOR A/C INITIATIVE",999.999999,CIP,K020,"225 ADELPHI STREET",Brooklyn,11205,BROOKLYN,40.690765,-73.971376,302,35,3058531,2147483647,183,BK0203,1900-05-19,17212,68,2,48,55
9538,"P.S. 95 - BRONX",X,10,"DEFECTIVE MASONRY/PARAPETS",999.999999,CIP,X095,"3961 HILLMAN AVENUE",Bronx,10463,BRONX,40.882898,-73.891256,208,11,2015472,2032520182,281,BX0801,1900-05-19,11272,48,5,40,33
9539,"THE URBAN ASSEMBLY SCHOOL FOR",M,3,"HVAC (BMS) WORK/BACKFLOW PREVENTER & WATER METER",999.999999,CIP,M470,"145 WEST 84 STREET",Manhattan,10024,MANHATTAN,40.785803,-73.974614,107,6,1032128,1012150001,169,MN0702,1900-05-19,12421,20,4,19,12
9540,"P.S. 57 - STATEN ISLAND",R,31,"LSP FRONT STEPS",999.999999,CIP,R057,"140 PALMA DRIVE","Staten Island",10304,"STATEN IS",40.611508,-74.083177,501,49,5043519,2147483647,4004,SI0103,1900-05-19,10691,4,1,13,74
9541,"TOWNSEND HARRIS HS - Q",Q,25,"FY16 RESO A IP SURVEILLANCE CAMERA INSTALLATION",999.999999,CIP,Q515,"149-11 MELBOURNE AVENUE",Queens,11367,QUEENS,40.734396,-73.821432,408,24,4538714,2147483647,809,QN0801,1900-05-19,14509,25,3,24,65
9542,"PERFORMING ARTS AND TECH. HS -",K,19,"FY14 RESO A GYMNASIUM UPGRADE",999.999999,CIP,K435,"400 PENNSYLVANIA AVENUE",Brooklyn,11207,BROOKLYN,40.667456,-73.894747,305,42,3084440,2147483647,1156,BK0502,1900-05-19,17214,45,2,25,47
9543,"J.H.S. 72 - QUEENS",Q,28,"ELECTRICAL WORK FOR A/C INITIATIVE",999.999999,CIP,Q072,"133-25 GUY R BREWER BOULEVARD",Queens,11434,QUEENS,40.673769,-73.775951,412,28,4270059,2147483647,33403,QN1204,1900-05-19,24669,41,3,46,71
9544,"I.S. 49 - STATEN ISLAND",R,31,"FY18 RESO A GYMNASIUM UPGRADE",999.999999,CIP,R049,"101 WARREN STREET","Staten Island",10304,"STATEN IS",40.620347,-74.081643,501,49,5014184,2147483647,29,SI0102,1900-05-19,10691,4,1,13,74
9545,"P.S. 30 - STATEN ISLAND",R,31,"EXTERIOR MASONRY/ROOFS/PARAPETS",999.999999,CIP,R030,"200 WARDWELL AVE","Staten Island",10314,"STATEN IS",40.618439,-74.132645,501,50,5113069,2147483647,201,SI0105,1900-05-19,10700,4,1,14,75
9546,"P.S. 121 - BROOKLYN",K,21,"EXTERIOR MASONRY/PARAPETS/ROOFS",999.999999,CIP,K121,"5301 20TH AVENUE",Brooklyn,11204,BROOKLYN,40.623273,-73.978822,312,44,3253281,2147483647,464,BK1204,1900-05-19,16867,2,2,18,39
9547,"J.H.S. 194 - QUEENS",Q,25,"PLANYC BOILER CNVRSN/PLANYC CLIMATE CTRL",999.999999,CIP,Q194,"154-60 17 AVENUE",Queens,11357,QUEENS,40.783650,-73.807838,407,19,4107342,2147483647,1029,QN0702,1900-05-19,14192,22,3,20,67
9548,"P.S. 56 - BROOKLYN",K,13,"FY18 RESO A ROOM CONVERSIONS/PARTITIONING",999.999999,CIP,K056,"170 GATES AVENUE",Brooklyn,11238,BROOKLYN,40.685050,-73.960659,302,35,3056874,2147483647,231,BK0204,1900-05-19,13829,68,2,48,55
9549,"P.S. 128 - QUEENS",Q,24,Addition,999.999999,CAP,Q247,"69-10 65TH DRIVE",Queens,11379,QUEENS,40.715344,-73.886215,405,30,4070445,2147483647,659,QN0504,1900-05-19,15309,54,3,34,62
9550,"3K CENTER @ 20 EBBITTS STREET - STATEN ISLAND",R,31,Demo,0.000000,CAP,R091,"20 EBBITTS STREET","Staten Is",10306,"STATEN IS",40.565319,-74.111823,503,50,5055379,2147483647,12806,SI0301,1900-05-19,10693,15,1,14,76
9551,"P.S. 288 - BROOKLYN",K,21,"ELECTRICAL WORK FOR A/C INITIATIVE",999.999999,CIP,K288,"2950 WEST 25 STREET",Brooklyn,11224,BROOKLYN,40.574411,-73.991940,313,47,3189538,2147483647,342,BK1302,1900-05-19,18184,21,2,45,35
9552,"P.S. 290 - BROOKLYN",K,19,ROOFS/WINDOWS/PARAPETS,999.999999,CIP,K290,"135 SCHENCK AVENUE",Brooklyn,11207,BROOKLYN,40.677890,-73.889758,305,37,3087821,2147483647,1198,BK0502,1900-05-19,17214,45,2,37,47
9553,"P.S. 143 - QUEENS",Q,24,Addition,999.999999,CAP,Q143,"34-74 113 STREET",Queens,11368,QUEENS,40.755435,-73.855185,403,21,4043827,2147483647,381,QN0303,1900-05-19,14510,65,3,21,73
9554,"P.S. 277 - BROOKLYN",K,22,"PLANYC CLIMATE CTRL/PLANYC BOILER CONVERSION",999.999999,CIP,K277,"2529 GERRITSEN AVENUE",Brooklyn,11229,BROOKLYN,40.596145,-73.928793,318,46,3242369,2147483647,666,BK1891,1900-05-19,13825,5,2,8,36
9555,"P.S. 11 - MANHATTAN",M,2,"EXTERIOR MASONRY/PARAPETS",999.999999,CIP,M011,"320 WEST 21 STREET",Manhattan,10011,MANHATTAN,40.744349,-74.000253,104,3,1013260,1007440024,89,MN0401,1900-05-19,12074,12,4,10,6
9556,"P.S. 32 - BRONX",X,10,"FY17 RESO A IP SURVEILLANCE CAMERA",999.999999,CIP,X032,"690 EAST 183 STREET",Bronx,10458,BRONX,40.852092,-73.885891,206,15,2012409,2030850001,391,BX0603,1900-05-19,10935,35,5,22,31
9557,"P.S. 19 - QUEENS",Q,24,Addition,999.999999,CAP,Q019,"98-02 ROOSEVELT AVENUE",Queens,11368,QUEENS,40.749381,-73.867354,404,21,4000000,2147483647,40901,QN0402,1900-05-19,14510,66,3,21,68
9558,"BROOKLYN TECH HS - K",K,13,"LOW VOLT ELEC SYS/KITCHEN FIRE SUPRESSION SYS",999.999999,CIP,K430,"29 FT GREENE PLACE",Brooklyn,11217,BROOKLYN,40.688834,-73.976905,302,35,3058752,2147483647,33,BK0203,1900-05-19,17619,68,2,48,55
9559,"SUSAN E. WAGNER HS - STATEN IS",R,31,"ELECTRICAL WORK FOR A/C INITIATIVE",999.999999,CIP,R460,"1200 MANOR ROAD","Staten Island",10314,"STATEN IS",40.596896,-74.124169,502,50,5146639,2147483647,181,SI0203,1900-05-19,10693,30,1,14,76
9560,"P.S. 333 - MANHATTAN",M,3,"FY18 RESO A AUDITORIUM UPGRADE",999.999999,CIP,M118,"154 WEST 93 STREET",Manhattan,10025,MANHATTAN,40.791709,-73.970802,107,7,1032522,1012230005,177,MN0702,1900-05-19,12422,20,4,19,15
9561,"P.S. 297 - BROOKLYN",K,14,"FY19 RESO A AUDITORIUM UPGRADE",999.999999,CIP,K297,"700 PARK AVENUE",Brooklyn,11206,BROOKLYN,40.697781,-73.947809,303,36,3048508,2147483647,257,BK0301,1900-05-19,17213,69,2,49,51
9562,"NYC SCHOOL CONSTRUCTION AUTHOR",Q,24,"VP ADMN RELOCATION AND 1ST FLOOR HR/IT BUILDOUT",999.999999,CIP,Q998,"30-30 THOMSON AVENUE",Queens,11101,QUEENS,40.745042,-73.936191,402,26,4003533,2147483647,17902,QN0202,1900-05-19,16858,53,3,33,66
9563,"3K CENTER @ 101 AVENUE - QUEENS",Q,27,Lease,999.999999,CAP,Q474,"104-06 101 AVENUE",Queens,11416,QUEENS,40.686281,-73.838882,409,29,4198431,2147483647,112,QN0904,1900-05-19,24012,46,3,46,60
9564,"P.S. @ 256 59TH STREET- BROOKLYN",K,20,New,999.999999,CAP,K746,"256 59TH STREET",Brooklyn,11220,BROOKLYN,40.643337,-74.021011,307,38,3000000,2147483647,22,BK0702,1900-05-19,18180,9,2,7,45
9565,"P.S. 161 - QUEENS",Q,28,"FY19 RESO A LIBRARY UPGRADE",999.999999,CIP,Q161,"101-33 124TH STREET",Queens,11419,QUEENS,40.690798,-73.821657,409,29,4200748,2147483647,156,QN0903,1900-05-19,24015,46,3,46,60
9566,"FORT HAMILTON HS - K",K,20,"POOL BOILER",999.999999,CIP,K490,"8301 SHORE ROAD",Brooklyn,11209,BROOKLYN,40.627898,-74.039985,310,47,3152318,2147483647,46,BK1001,1900-05-19,17216,10,2,44,41
9567,"K000 - BROOKLYN",K,20,"FY18 RESO A PLAYGROUNDS",999.999999,CIP,K768,"7301 15TH AVENUE",Brooklyn,11228,BROOKLYN,40.618718,-74.001898,311,38,3253521,2147483647,188,BK1101,1900-05-19,13511,1,2,44,37
9568,"P.S. 233 - BROOKLYN",K,18,"MASONRY/CORRODED BEAMS/ROOFS/PARAPETS",999.999999,CIP,K233,"9301 AVENUE B",Brooklyn,11236,BROOKLYN,40.651022,-73.914020,317,42,3104990,2147483647,930,BK1704,1900-05-19,13827,61,2,25,40
9569,"P.S. 37 - QUEENS",Q,29,"PLANYC BOILER/PLANYC CLIMATE CONTROL",999.999999,CIP,Q037,"179-37 137 AVENUE",Queens,11434,QUEENS,40.675880,-73.758505,412,27,4279864,2147483647,352,QN1205,1900-05-19,15313,41,3,6,71
9570,"3K CENTER @ 101 AVENUE - QUEENS",Q,27,Lease,999.999999,CAP,Q474,"104-06 101 AVENUE",Queens,11416,QUEENS,40.686281,-73.838882,409,29,4198431,2147483647,112,QN0904,1900-05-19,24012,46,3,46,60
9571,"P.S. 55 - BRONX",X,9,MASONRY/WINDOWS/ROOFS/PARAPETS,999.999999,CIP,X055,"450 ST PAULS PLACE",Bronx,10456,BRONX,40.836404,-73.905014,203,16,2009463,2029020001,14702,BX0302,1900-05-19,10934,34,5,42,25
9572,"P.S. 3 - BROOKLYN",K,13,"ELECTRICAL WORK FOR A/C INITIATIVE",999.999999,CIP,K003,"50 JEFFERSON AVENUE",Brooklyn,11216,BROOKLYN,40.682663,-73.955338,303,36,3057406,2147483647,227,BK0301,1900-05-19,17618,69,2,49,51
9573,"UNIVERSITY HEIGHTS HS - BRONX",X,7,"IP DIGITAL VIDEO SURVEILLANCE SYSTEM",999.999999,CIP,X470,"701 ST ANNS AVENUE",Bronx,10455,BRONX,40.818250,-73.911030,201,17,2001153,2023590240,71,BX0102,1900-05-19,10933,49,5,43,23
